atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
32,2,single,32,24.3,冰岩怪（洗翠）,196,1,M-B,M-3,avalugg-hisui,0,0,0
32,32,single,2,17.1,冰岩怪（洗翠）,196,2,M-B,M-3,avalugg-hisui,0,0,0
2,32,single,32,9.3,冰岩怪（洗翠）,196,3,M-B,M-3,avalugg-hisui,0,0,0
32,1,single,1,4.0,冰岩怪（洗翠）,196,4,M-B,M-3,avalugg-hisui,0,0,32
0,32,single,32,3.7,冰岩怪（洗翠）,196,5,M-B,M-3,avalugg-hisui,0,2,0
32,0,single,32,3.0,冰岩怪（洗翠）,196,6,M-B,M-3,avalugg-hisui,0,2,0
0,32,single,32,3.0,冰岩怪（洗翠）,196,7,M-B,M-3,avalugg-hisui,0,0,0
32,0,single,2,2.6,冰岩怪（洗翠）,196,8,M-B,M-3,avalugg-hisui,0,0,32
32,2,single,0,2.4,冰岩怪（洗翠）,196,9,M-B,M-3,avalugg-hisui,0,0,32
32,32,single,0,2.2,冰岩怪（洗翠）,196,10,M-B,M-3,avalugg-hisui,0,2,0
32,0,single,2,16.5,火伊布,197,1,M-B,M-3,flareon,0,0,32
32,2,single,32,8.9,火伊布,197,2,M-B,M-3,flareon,0,0,0
32,0,single,32,6.1,火伊布,197,3,M-B,M-3,flareon,0,2,0
32,32,single,2,3.5,火伊布,197,4,M-B,M-3,flareon,0,0,0
32,1,single,1,3.2,火伊布,197,5,M-B,M-3,flareon,0,0,32
32,2,single,0,3.1,火伊布,197,6,M-B,M-3,flareon,0,0,32
32,0,single,32,2.9,火伊布,197,7,M-B,M-3,flareon,0,0,2
0,0,single,31,2.6,火伊布,197,8,M-B,M-3,flareon,0,30,5
32,0,single,1,2.6,火伊布,197,9,M-B,M-3,flareon,0,1,32
32,0,single,0,2.5,火伊布,197,10,M-B,M-3,flareon,0,2,32
0,32,single,32,31.5,护城龙,198,1,M-B,M-3,bastiodon,0,2,0
0,2,single,32,15.1,护城龙,198,2,M-B,M-3,bastiodon,0,32,0
0,32,single,2,6.2,护城龙,198,3,M-B,M-3,bastiodon,0,32,0
32,32,single,2,5.4,护城龙,198,4,M-B,M-3,bastiodon,0,0,0
32,0,single,32,4.5,护城龙,198,5,M-B,M-3,bastiodon,0,2,0
32,2,single,0,2.8,护城龙,198,6,M-B,M-3,bastiodon,0,32,0
0,32,single,32,2.5,护城龙,198,7,M-B,M-3,bastiodon,0,0,0
0,12,single,32,2.3,护城龙,198,8,M-B,M-3,bastiodon,0,22,0
0,0,single,32,2.1,护城龙,198,9,M-B,M-3,bastiodon,0,32,0
0,32,single,0,2.0,护城龙,198,10,M-B,M-3,bastiodon,0,32,0
32,0,single,2,23.7,流氓熊猫,199,1,M-B,M-3,pangoro,0,0,32
32,2,single,32,17.8,流氓熊猫,199,2,M-B,M-3,pangoro,0,0,0
32,1,single,1,5.7,流氓熊猫,199,3,M-B,M-3,pangoro,0,0,32
32,2,single,0,5.1,流氓熊猫,199,4,M-B,M-3,pangoro,0,0,32
32,32,single,2,4.6,流氓熊猫,199,5,M-B,M-3,pangoro,0,0,0
32,0,single,32,4.3,流氓熊猫,199,6,M-B,M-3,pangoro,0,2,0
32,0,single,32,3.7,流氓熊猫,199,7,M-B,M-3,pangoro,0,0,2
32,0,single,1,2.8,流氓熊猫,199,8,M-B,M-3,pangoro,0,1,32
32,32,single,0,1.8,流氓熊猫,199,9,M-B,M-3,pangoro,0,2,0
32,0,single,32,1.5,流氓熊猫,199,10,M-B,M-3,pangoro,0,0,0
0,0,single,2,48.8,超能妙喵（雌性）,200,1,M-B,M-3,meowstic-female,32,0,32
0,0,single,0,6.3,超能妙喵（雌性）,200,2,M-B,M-3,meowstic-female,32,2,32
0,2,single,0,6.3,超能妙喵（雌性）,200,3,M-B,M-3,meowstic-female,32,0,32
0,0,single,32,1.7,超能妙喵（雌性）,200,4,M-B,M-3,meowstic-female,0,13,21
0,0,single,0,1.4,超能妙喵（雌性）,200,5,M-B,M-3,meowstic-female,32,0,32
0,19,single,0,1.3,超能妙喵（雌性）,200,6,M-B,M-3,meowstic-female,0,15,32
0,1,single,1,1.3,超能妙喵（雌性）,200,7,M-B,M-3,meowstic-female,32,0,32
0,2,single,0,1.2,超能妙喵（雌性）,200,8,M-B,M-3,meowstic-female,32,32,0
0,32,single,32,1.2,超能妙喵（雌性）,200,9,M-B,M-3,meowstic-female,2,0,0
0,1,single,0,1.1,超能妙喵（雌性）,200,10,M-B,M-3,meowstic-female,32,1,32
32,0,single,2,12.9,伦琴猫,201,1,M-B,M-3,luxray,0,0,32
32,2,single,32,8.5,伦琴猫,201,2,M-B,M-3,luxray,0,0,0
32,1,single,32,8.1,伦琴猫,201,3,M-B,M-3,luxray,0,1,0
0,32,single,32,7.5,伦琴猫,201,4,M-B,M-3,luxray,0,2,0
2,32,single,32,3.7,伦琴猫,201,5,M-B,M-3,luxray,0,0,0
32,0,single,32,3.4,伦琴猫,201,6,M-B,M-3,luxray,0,0,2
26,0,single,20,3.0,伦琴猫,201,7,M-B,M-3,luxray,0,20,0
32,2,single,0,2.9,伦琴猫,201,8,M-B,M-3,luxray,0,0,32
32,32,single,2,2.6,伦琴猫,201,9,M-B,M-3,luxray,0,0,0
32,0,single,0,2.2,伦琴猫,201,10,M-B,M-3,luxray,0,2,32
0,0,single,32,14.3,花洁夫人,202,1,M-B,M-3,florges,2,32,0
0,2,single,32,8.1,花洁夫人,202,2,M-B,M-3,florges,0,32,0
0,32,single,32,7.9,花洁夫人,202,3,M-B,M-3,florges,0,2,0
0,0,single,2,4.7,花洁夫人,202,4,M-B,M-3,florges,32,32,0
0,0,single,32,4.7,花洁夫人,202,5,M-B,M-3,florges,32,2,0
0,32,single,32,4.3,花洁夫人,202,6,M-B,M-3,florges,2,0,0
0,0,single,32,4.1,花洁夫人,202,7,M-B,M-3,florges,24,10,0
0,0,single,32,3.7,花洁夫人,202,8,M-B,M-3,florges,0,32,0
0,2,single,32,3.0,花洁夫人,202,9,M-B,M-3,florges,32,0,0
0,2,single,0,2.5,花洁夫人,202,10,M-B,M-3,florges,32,32,0
32,0,single,2,44.0,冻原熊,203,1,M-B,M-3,beartic,0,0,32
32,0,single,0,9.4,冻原熊,203,2,M-B,M-3,beartic,0,2,32
32,1,single,1,6.6,冻原熊,203,3,M-B,M-3,beartic,0,0,32
32,2,single,0,6.0,冻原熊,203,4,M-B,M-3,beartic,0,0,32
32,0,single,0,3.5,冻原熊,203,5,M-B,M-3,beartic,0,0,32
32,2,single,32,2.2,冻原熊,203,6,M-B,M-3,beartic,0,0,0
32,0,single,1,1.7,冻原熊,203,7,M-B,M-3,beartic,0,1,32
32,0,single,3,1.7,冻原熊,203,8,M-B,M-3,beartic,0,0,31
0,14,single,32,1.3,冻原熊,203,9,M-B,M-3,beartic,0,0,20
19,10,single,5,1.1,冻原熊,203,10,M-B,M-3,beartic,0,0,32
0,32,single,32,38.4,酷豹,204,1,M-B,M-3,liepard,0,2,0
32,0,single,2,10.9,酷豹,204,2,M-B,M-3,liepard,0,0,32
0,32,single,32,4.7,酷豹,204,3,M-B,M-3,liepard,0,0,2
0,30,single,32,2.6,酷豹,204,4,M-B,M-3,liepard,0,4,0
0,2,single,32,2.4,酷豹,204,5,M-B,M-3,liepard,0,0,32
0,13,single,32,2.3,酷豹,204,6,M-B,M-3,liepard,0,21,0
0,32,single,2,2.1,酷豹,204,7,M-B,M-3,liepard,0,32,0
0,1,single,32,1.7,酷豹,204,8,M-B,M-3,liepard,0,1,32
32,0,single,0,1.6,酷豹,204,9,M-B,M-3,liepard,0,0,32
0,0,single,2,1.6,酷豹,204,10,M-B,M-3,liepard,32,0,32
32,0,single,2,15.3,狙射树枭,205,1,M-B,M-3,decidueye,0,0,32
32,2,single,32,7.5,狙射树枭,205,2,M-B,M-3,decidueye,0,0,0
32,0,single,32,5.6,狙射树枭,205,3,M-B,M-3,decidueye,0,0,2
0,2,single,32,5.0,狙射树枭,205,4,M-B,M-3,decidueye,0,32,0
32,0,single,32,4.3,狙射树枭,205,5,M-B,M-3,decidueye,0,2,0
0,32,single,32,3.8,狙射树枭,205,6,M-B,M-3,decidueye,0,2,0
32,2,single,0,3.7,狙射树枭,205,7,M-B,M-3,decidueye,0,0,32
32,0,single,0,2.8,狙射树枭,205,8,M-B,M-3,decidueye,0,2,32
32,32,single,2,2.3,狙射树枭,205,9,M-B,M-3,decidueye,0,0,0
32,0,single,2,2.1,狙射树枭,205,10,M-B,M-3,decidueye,0,32,0
0,32,single,32,24.0,差不多娃娃,206,1,M-B,M-3,audino,0,2,0
0,24,single,32,17.0,差不多娃娃,206,2,M-B,M-3,audino,0,10,0
0,2,single,32,7.4,差不多娃娃,206,3,M-B,M-3,audino,0,32,0
0,32,single,31,5.8,差不多娃娃,206,4,M-B,M-3,audino,0,3,0
0,2,single,32,2.9,差不多娃娃,206,5,M-B,M-3,audino,32,0,0
0,0,single,32,2.7,差不多娃娃,206,6,M-B,M-3,audino,0,32,0
0,14,single,32,2.4,差不多娃娃,206,7,M-B,M-3,audino,0,20,0
0,22,single,32,2.1,差不多娃娃,206,8,M-B,M-3,audino,0,12,0
0,1,single,32,2.0,差不多娃娃,206,9,M-B,M-3,audino,32,1,0
0,32,single,29,1.9,差不多娃娃,206,10,M-B,M-3,audino,0,5,0
0,32,single,32,18.2,千针鱼,207,1,M-B,M-3,qwilfish,0,2,0
32,0,single,2,8.7,千针鱼,207,2,M-B,M-3,qwilfish,0,0,32
32,2,single,32,8.0,千针鱼,207,3,M-B,M-3,qwilfish,0,0,0
0,32,single,32,7.8,千针鱼,207,4,M-B,M-3,qwilfish,0,0,2
0,32,single,32,3.9,千针鱼,207,5,M-B,M-3,qwilfish,0,0,0
32,1,single,1,3.4,千针鱼,207,6,M-B,M-3,qwilfish,0,0,32
32,0,single,0,3.2,千针鱼,207,7,M-B,M-3,qwilfish,0,2,32
32,2,single,0,2.8,千针鱼,207,8,M-B,M-3,qwilfish,0,0,32
32,0,single,32,2.4,千针鱼,207,9,M-B,M-3,qwilfish,0,0,2
0,32,single,31,2.2,千针鱼,207,10,M-B,M-3,qwilfish,0,3,0
0,29,single,0,8.5,诡角鹿,208,1,M-B,M-3,wyrdeer,30,0,7
32,2,single,32,7.5,诡角鹿,208,2,M-B,M-3,wyrdeer,0,0,0
2,32,single,32,4.6,诡角鹿,208,3,M-B,M-3,wyrdeer,0,0,0
32,0,single,32,3.7,诡角鹿,208,4,M-B,M-3,wyrdeer,0,2,0
32,0,single,2,2.7,诡角鹿,208,5,M-B,M-3,wyrdeer,0,0,32
32,32,single,2,2.7,诡角鹿,208,6,M-B,M-3,wyrdeer,0,0,0
32,0,single,32,2.6,诡角鹿,208,7,M-B,M-3,wyrdeer,0,0,2
32,2,single,0,2.4,诡角鹿,208,8,M-B,M-3,wyrdeer,0,0,32
0,0,single,31,1.9,诡角鹿,208,9,M-B,M-3,wyrdeer,31,0,4
0,32,single,32,1.6,诡角鹿,208,10,M-B,M-3,wyrdeer,0,2,0
0,0,single,2,17.6,咚咚鼠,209,1,M-B,M-3,dedenne,32,0,32
0,32,single,32,9.1,咚咚鼠,209,2,M-B,M-3,dedenne,0,2,0
0,2,single,32,4.6,咚咚鼠,209,3,M-B,M-3,dedenne,0,0,32
0,0,single,0,4.4,咚咚鼠,209,4,M-B,M-3,dedenne,32,2,32
0,2,single,0,4.2,咚咚鼠,209,5,M-B,M-3,dedenne,32,0,32
0,0,single,32,4.1,咚咚鼠,209,6,M-B,M-3,dedenne,2,0,32
0,32,single,32,4.1,咚咚鼠,209,7,M-B,M-3,dedenne,0,0,2
0,0,single,32,2.8,咚咚鼠,209,8,M-B,M-3,dedenne,32,0,2
0,0,single,32,2.7,咚咚鼠,209,9,M-B,M-3,dedenne,0,2,32
0,32,single,2,2.6,咚咚鼠,209,10,M-B,M-3,dedenne,0,0,32
0,2,single,32,20.2,丰蜜龙,210,1,M-B,M-3,appletun,0,32,0
0,32,single,32,20.2,丰蜜龙,210,2,M-B,M-3,appletun,0,2,0
0,32,single,32,5.1,丰蜜龙,210,3,M-B,M-3,appletun,2,0,0
0,32,single,2,4.3,丰蜜龙,210,4,M-B,M-3,appletun,0,32,0
0,0,single,32,4.0,丰蜜龙,210,5,M-B,M-3,appletun,2,32,0
0,2,single,32,3.0,丰蜜龙,210,6,M-B,M-3,appletun,32,0,0
0,0,single,32,2.8,丰蜜龙,210,7,M-B,M-3,appletun,32,2,0
0,32,single,2,2.4,丰蜜龙,210,8,M-B,M-3,appletun,32,0,0
32,2,single,32,2.4,丰蜜龙,210,9,M-B,M-3,appletun,0,0,0
0,0,single,32,1.9,丰蜜龙,210,10,M-B,M-3,appletun,0,32,0
32,0,single,2,31.3,战槌龙,211,1,M-B,M-3,rampardos,0,0,32
32,2,single,32,16.9,战槌龙,211,2,M-B,M-3,rampardos,0,0,0
32,2,single,0,6.3,战槌龙,211,3,M-B,M-3,rampardos,0,0,32
32,0,single,32,5.8,战槌龙,211,4,M-B,M-3,rampardos,0,2,0
32,0,single,0,5.6,战槌龙,211,5,M-B,M-3,rampardos,0,0,32
32,32,single,2,3.5,战槌龙,211,6,M-B,M-3,rampardos,0,0,0
32,0,single,32,2.9,战槌龙,211,7,M-B,M-3,rampardos,0,0,2
32,0,single,0,2.8,战槌龙,211,8,M-B,M-3,rampardos,0,2,32
32,0,single,32,1.9,战槌龙,211,9,M-B,M-3,rampardos,0,0,0
32,1,single,32,1.9,战槌龙,211,10,M-B,M-3,rampardos,0,1,0
0,0,single,2,14.0,旋转洛托姆,212,1,M-B,M-3,rotom-fan,32,0,32
0,32,single,32,12.0,旋转洛托姆,212,2,M-B,M-3,rotom-fan,0,2,0
0,32,single,32,6.9,旋转洛托姆,212,3,M-B,M-3,rotom-fan,2,0,0
0,2,single,32,6.0,旋转洛托姆,212,4,M-B,M-3,rotom-fan,32,0,0
0,0,single,32,5.6,旋转洛托姆,212,5,M-B,M-3,rotom-fan,32,0,2
0,32,single,0,4.6,旋转洛托姆,212,6,M-B,M-3,rotom-fan,32,0,2
0,31,single,15,3.7,旋转洛托姆,212,7,M-B,M-3,rotom-fan,5,15,0
0,32,single,32,3.1,旋转洛托姆,212,8,M-B,M-3,rotom-fan,0,0,2
0,32,single,0,2.3,旋转洛托姆,212,9,M-B,M-3,rotom-fan,32,2,0
0,2,single,0,2.0,旋转洛托姆,212,10,M-B,M-3,rotom-fan,32,0,32
2,32,single,32,12.7,多丽米亚,213,1,M-B,M-3,furfrou,0,0,0
0,32,single,32,11.9,多丽米亚,213,2,M-B,M-3,furfrou,0,2,0
0,32,single,32,9.1,多丽米亚,213,3,M-B,M-3,furfrou,0,0,2
32,32,single,0,6.1,多丽米亚,213,4,M-B,M-3,furfrou,0,0,2
19,32,single,13,5.8,多丽米亚,213,5,M-B,M-3,furfrou,0,0,0
32,0,single,2,4.4,多丽米亚,213,6,M-B,M-3,furfrou,0,0,32
0,2,single,32,3.7,多丽米亚,213,7,M-B,M-3,furfrou,0,32,0
0,20,single,32,2.0,多丽米亚,213,8,M-B,M-3,furfrou,0,14,0
32,32,single,2,1.9,多丽米亚,213,9,M-B,M-3,furfrou,0,0,0
32,32,single,0,1.8,多丽米亚,213,10,M-B,M-3,furfrou,0,2,0
0,0,single,2,22.6,洛托姆,214,1,M-B,M-3,rotom,32,0,32
0,32,single,32,6.9,洛托姆,214,2,M-B,M-3,rotom,0,2,0
0,32,single,32,6.9,洛托姆,214,3,M-B,M-3,rotom,2,0,0
0,32,single,32,5.7,洛托姆,214,4,M-B,M-3,rotom,0,0,2
0,0,single,0,4.3,洛托姆,214,5,M-B,M-3,rotom,32,0,32
0,2,single,0,3.5,洛托姆,214,6,M-B,M-3,rotom,32,32,0
0,32,single,2,3.5,洛托姆,214,7,M-B,M-3,rotom,32,0,0
0,2,single,0,3.4,洛托姆,214,8,M-B,M-3,rotom,32,0,32
0,2,single,32,3.3,洛托姆,214,9,M-B,M-3,rotom,32,0,0
0,0,single,0,2.9,洛托姆,214,10,M-B,M-3,rotom,32,2,32
0,32,single,32,26.9,泥巴鱼（伽勒尔）,215,1,M-B,M-3,stunfisk-galar,0,2,0
0,2,single,32,8.0,泥巴鱼（伽勒尔）,215,2,M-B,M-3,stunfisk-galar,0,32,0
0,32,single,2,6.1,泥巴鱼（伽勒尔）,215,3,M-B,M-3,stunfisk-galar,0,32,0
32,32,single,2,3.3,泥巴鱼（伽勒尔）,215,4,M-B,M-3,stunfisk-galar,0,0,0
32,2,single,32,2.7,泥巴鱼（伽勒尔）,215,5,M-B,M-3,stunfisk-galar,0,0,0
0,3,single,31,2.6,泥巴鱼（伽勒尔）,215,6,M-B,M-3,stunfisk-galar,0,32,0
0,32,single,31,2.5,泥巴鱼（伽勒尔）,215,7,M-B,M-3,stunfisk-galar,0,3,0
0,32,single,32,2.4,泥巴鱼（伽勒尔）,215,8,M-B,M-3,stunfisk-galar,0,0,0
32,2,single,0,2.3,泥巴鱼（伽勒尔）,215,9,M-B,M-3,stunfisk-galar,0,32,0
0,21,single,32,2.2,泥巴鱼（伽勒尔）,215,10,M-B,M-3,stunfisk-galar,0,13,0
0,32,single,32,15.3,阿柏怪,216,1,M-B,M-3,arbok,0,2,0
0,2,single,32,14.6,阿柏怪,216,2,M-B,M-3,arbok,0,0,32
32,0,single,2,5.6,阿柏怪,216,3,M-B,M-3,arbok,0,0,32
0,31,single,32,5.1,阿柏怪,216,4,M-B,M-3,arbok,0,0,3
32,2,single,32,4.1,阿柏怪,216,5,M-B,M-3,arbok,0,0,0
0,32,single,32,3.4,阿柏怪,216,6,M-B,M-3,arbok,0,0,2
2,32,single,32,3.0,阿柏怪,216,7,M-B,M-3,arbok,0,0,0
32,32,single,0,2.4,阿柏怪,216,8,M-B,M-3,arbok,0,0,2
31,0,single,15,2.2,阿柏怪,216,9,M-B,M-3,arbok,0,0,20
32,1,single,32,2.2,阿柏怪,216,10,M-B,M-3,arbok,0,0,1
32,0,single,2,40.1,肯泰罗,217,1,M-B,M-3,tauros,0,0,32
32,2,single,0,10.0,肯泰罗,217,2,M-B,M-3,tauros,0,0,32
32,0,single,0,6.2,肯泰罗,217,3,M-B,M-3,tauros,0,0,32
32,1,single,1,6.1,肯泰罗,217,4,M-B,M-3,tauros,0,0,32
32,0,single,0,4.3,肯泰罗,217,5,M-B,M-3,tauros,0,2,32
32,0,single,1,3.3,肯泰罗,217,6,M-B,M-3,tauros,0,1,32
0,0,single,2,2.9,肯泰罗,217,7,M-B,M-3,tauros,32,0,32
32,0,single,0,1.5,肯泰罗,217,8,M-B,M-3,tauros,9,0,25
20,14,single,32,1.4,肯泰罗,217,9,M-B,M-3,tauros,0,0,0
32,32,single,0,1.1,肯泰罗,217,10,M-B,M-3,tauros,0,0,2
0,0,single,2,39.6,雷丘（阿罗拉）,218,1,M-B,M-3,raichu-alola,32,0,32
0,2,single,0,14.9,雷丘（阿罗拉）,218,2,M-B,M-3,raichu-alola,32,0,32
0,0,single,0,14.2,雷丘（阿罗拉）,218,3,M-B,M-3,raichu-alola,32,2,32
0,0,single,0,3.2,雷丘（阿罗拉）,218,4,M-B,M-3,raichu-alola,32,0,32
0,0,single,0,2.4,雷丘（阿罗拉）,218,5,M-B,M-3,raichu-alola,32,32,2
0,32,single,0,1.7,雷丘（阿罗拉）,218,6,M-B,M-3,raichu-alola,32,0,2
0,2,single,0,1.7,雷丘（阿罗拉）,218,7,M-B,M-3,raichu-alola,32,32,0
2,0,single,0,1.5,雷丘（阿罗拉）,218,8,M-B,M-3,raichu-alola,32,0,32
0,0,single,32,1.5,雷丘（阿罗拉）,218,9,M-B,M-3,raichu-alola,32,0,0
0,1,single,8,1.3,雷丘（阿罗拉）,218,10,M-B,M-3,raichu-alola,32,0,25
32,0,single,2,49.1,鬃岩狼人,219,1,M-B,M-3,lycanroc,0,0,32
32,2,single,0,10.9,鬃岩狼人,219,2,M-B,M-3,lycanroc,0,0,32
32,1,single,1,6.9,鬃岩狼人,219,3,M-B,M-3,lycanroc,0,0,32
32,0,single,0,6.0,鬃岩狼人,219,4,M-B,M-3,lycanroc,0,0,32
32,0,single,0,5.5,鬃岩狼人,219,5,M-B,M-3,lycanroc,0,2,32
32,1,single,0,2.9,鬃岩狼人,219,6,M-B,M-3,lycanroc,0,0,32
32,0,single,1,2.6,鬃岩狼人,219,7,M-B,M-3,lycanroc,0,0,32
32,0,single,1,2.0,鬃岩狼人,219,8,M-B,M-3,lycanroc,0,1,32
32,5,single,0,1.1,鬃岩狼人,219,9,M-B,M-3,lycanroc,0,5,24
32,1,single,0,1.0,鬃岩狼人,219,10,M-B,M-3,lycanroc,0,1,32
32,0,single,2,29.5,鬃岩狼人（黑夜的样子）,220,1,M-B,M-3,lycanroc-midnight,0,0,32
32,1,single,1,13.2,鬃岩狼人（黑夜的样子）,220,2,M-B,M-3,lycanroc-midnight,0,0,32
32,9,single,0,10.6,鬃岩狼人（黑夜的样子）,220,3,M-B,M-3,lycanroc-midnight,0,15,10
32,0,single,0,7.8,鬃岩狼人（黑夜的样子）,220,4,M-B,M-3,lycanroc-midnight,0,2,32
32,2,single,0,6.5,鬃岩狼人（黑夜的样子）,220,5,M-B,M-3,lycanroc-midnight,0,0,32
32,0,single,0,4.7,鬃岩狼人（黑夜的样子）,220,6,M-B,M-3,lycanroc-midnight,0,0,32
6,25,single,0,2.2,鬃岩狼人（黑夜的样子）,220,7,M-B,M-3,lycanroc-midnight,0,25,10
32,0,single,1,2.2,鬃岩狼人（黑夜的样子）,220,8,M-B,M-3,lycanroc-midnight,0,1,32
0,32,single,32,2.2,鬃岩狼人（黑夜的样子）,220,9,M-B,M-3,lycanroc-midnight,0,0,2
32,0,single,1,1.9,鬃岩狼人（黑夜的样子）,220,10,M-B,M-3,lycanroc-midnight,0,0,32
0,2,single,32,18.5,大剑鬼,221,1,M-B,M-3,samurott,32,0,0
0,0,single,2,6.9,大剑鬼,221,2,M-B,M-3,samurott,32,0,32
32,0,single,2,6.7,大剑鬼,221,3,M-B,M-3,samurott,0,0,32
0,0,single,32,6.4,大剑鬼,221,4,M-B,M-3,samurott,32,0,2
0,0,single,32,6.1,大剑鬼,221,5,M-B,M-3,samurott,32,2,0
0,32,single,0,2.4,大剑鬼,221,6,M-B,M-3,samurott,32,0,2
0,32,single,2,2.2,大剑鬼,221,7,M-B,M-3,samurott,32,0,0
0,2,single,0,1.9,大剑鬼,221,8,M-B,M-3,samurott,32,32,0
0,1,single,1,1.8,大剑鬼,221,9,M-B,M-3,samurott,32,0,32
0,0,single,2,1.7,大剑鬼,221,10,M-B,M-3,samurott,32,32,0
32,0,single,2,53.1,苹裹龙,222,1,M-B,M-3,flapple,0,0,32
32,0,single,0,8.3,苹裹龙,222,2,M-B,M-3,flapple,0,2,32
32,2,single,0,8.1,苹裹龙,222,3,M-B,M-3,flapple,0,0,32
32,0,single,32,6.2,苹裹龙,222,4,M-B,M-3,flapple,0,2,0
32,0,single,0,4.4,苹裹龙,222,5,M-B,M-3,flapple,0,0,32
32,2,single,32,3.4,苹裹龙,222,6,M-B,M-3,flapple,0,0,0
32,32,single,2,3.0,苹裹龙,222,7,M-B,M-3,flapple,0,0,0
32,0,single,0,2.2,苹裹龙,222,8,M-B,M-3,flapple,0,32,2
32,32,single,0,0.9,苹裹龙,222,9,M-B,M-3,flapple,0,0,2
32,1,single,1,0.8,苹裹龙,222,10,M-B,M-3,flapple,0,0,32
32,0,single,2,24.8,灰尘山,223,1,M-B,M-3,garbodor,0,0,32
0,32,single,32,6.6,灰尘山,223,2,M-B,M-3,garbodor,0,2,0
0,32,single,32,6.2,灰尘山,223,3,M-B,M-3,garbodor,0,0,2
0,17,single,32,3.6,灰尘山,223,4,M-B,M-3,garbodor,0,17,0
32,2,single,0,3.0,灰尘山,223,5,M-B,M-3,garbodor,0,0,32
32,0,single,32,2.8,灰尘山,223,6,M-B,M-3,garbodor,0,0,2
20,14,single,10,2.7,灰尘山,223,7,M-B,M-3,garbodor,0,22,0
25,2,single,20,2.3,灰尘山,223,8,M-B,M-3,garbodor,0,4,15
32,0,single,24,2.2,灰尘山,223,9,M-B,M-3,garbodor,0,0,10
0,2,single,32,2.0,灰尘山,223,10,M-B,M-3,garbodor,0,32,0
0,32,single,32,20.9,南瓜怪人（大尺寸）,224,1,M-B,M-3,gourgeist-large,0,2,0
32,0,single,2,11.6,南瓜怪人（大尺寸）,224,2,M-B,M-3,gourgeist-large,0,0,32
0,32,single,32,6.2,南瓜怪人（大尺寸）,224,3,M-B,M-3,gourgeist-large,0,0,2
32,2,single,32,6.1,南瓜怪人（大尺寸）,224,4,M-B,M-3,gourgeist-large,0,0,0
32,2,single,0,6.1,南瓜怪人（大尺寸）,224,5,M-B,M-3,gourgeist-large,0,32,0
2,32,single,32,5.1,南瓜怪人（大尺寸）,224,6,M-B,M-3,gourgeist-large,0,0,0
0,2,single,32,3.5,南瓜怪人（大尺寸）,224,7,M-B,M-3,gourgeist-large,0,32,0
0,32,single,31,3.1,南瓜怪人（大尺寸）,224,8,M-B,M-3,gourgeist-large,0,0,2
32,0,single,32,3.0,南瓜怪人（大尺寸）,224,9,M-B,M-3,gourgeist-large,0,2,0
32,32,single,0,2.8,南瓜怪人（大尺寸）,224,10,M-B,M-3,gourgeist-large,0,2,0
0,0,single,32,13.5,智挥猩,225,1,M-B,M-3,oranguru,32,2,0
0,32,single,2,13.4,智挥猩,225,2,M-B,M-3,oranguru,0,32,0
0,32,single,32,11.3,智挥猩,225,3,M-B,M-3,oranguru,0,2,0
0,0,single,26,8.8,智挥猩,225,4,M-B,M-3,oranguru,32,0,8
0,2,single,32,4.3,智挥猩,225,5,M-B,M-3,oranguru,0,32,0
0,0,single,2,3.7,智挥猩,225,6,M-B,M-3,oranguru,32,32,0
0,32,single,26,3.5,智挥猩,225,7,M-B,M-3,oranguru,0,0,8
0,30,single,32,2.6,智挥猩,225,8,M-B,M-3,oranguru,0,4,0
0,32,single,2,2.2,智挥猩,225,9,M-B,M-3,oranguru,32,0,0
0,2,single,32,2.2,智挥猩,225,10,M-B,M-3,oranguru,32,0,0
0,2,single,32,17.7,芳香精,226,1,M-B,M-3,aromatisse,32,0,0
0,0,single,2,8.1,芳香精,226,2,M-B,M-3,aromatisse,32,32,0
0,32,single,32,6.8,芳香精,226,3,M-B,M-3,aromatisse,0,2,0
0,0,single,32,5.3,芳香精,226,4,M-B,M-3,aromatisse,32,2,0
0,32,single,2,4.7,芳香精,226,5,M-B,M-3,aromatisse,32,0,0
0,30,single,31,4.5,芳香精,226,6,M-B,M-3,aromatisse,0,5,0
0,0,single,20,2.9,芳香精,226,7,M-B,M-3,aromatisse,32,14,0
0,1,single,32,2.8,芳香精,226,8,M-B,M-3,aromatisse,32,1,0
0,25,single,1,2.7,芳香精,226,9,M-B,M-3,aromatisse,32,8,0
0,32,single,0,2.4,芳香精,226,10,M-B,M-3,aromatisse,32,2,0
0,0,single,2,24.6,冷水猿,227,1,M-B,M-3,simipour,32,0,32
2,0,single,0,14.8,冷水猿,227,2,M-B,M-3,simipour,32,0,32
0,0,single,0,12.2,冷水猿,227,3,M-B,M-3,simipour,32,0,32
0,2,single,0,10.1,冷水猿,227,4,M-B,M-3,simipour,32,0,32
0,0,single,1,9.1,冷水猿,227,5,M-B,M-3,simipour,32,1,32
0,1,single,1,5.1,冷水猿,227,6,M-B,M-3,simipour,32,0,32
32,1,single,1,2.9,冷水猿,227,7,M-B,M-3,simipour,0,0,32
32,0,single,2,2.8,冷水猿,227,8,M-B,M-3,simipour,0,0,32
0,0,single,0,2.6,冷水猿,227,9,M-B,M-3,simipour,32,2,32
0,1,single,0,1.9,冷水猿,227,10,M-B,M-3,simipour,32,1,32
