pokemon_rank,pokemon,slug,season,rule,format,panel,entry_rank,name,name_ja,percentage,type,category,power,accuracy
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,3,大狃拉,オオニューラ,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,4,烈咬陆鲨,ガブリアス,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,5,喷火龙,リザードン,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,6,仆刀将军,ドドゲザン,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,7,来悲粗茶,ヤバソチャ,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,8,雷丘,ライチュウ,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,9,巨金怪,メタグロス,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,partners,10,雪妖女,ユキメノコ,,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,1,,,47.4,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,2,,,9.6,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,3,,,9.4,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,4,,,3.2,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,5,,,2.5,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,6,,,2.3,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,7,,,1.5,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,8,,,1.1,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,9,,,1.1,,,,
100,劈斧螳螂,kleavor,M-3,M-B,double,spreads,10,,,0.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,moves,1,击掌奇袭,ねこだまし,94.5,normal,physical,40,
101,长耳兔,lopunny,M-3,M-B,double,moves,2,近身战,インファイト,85.3,fighting,physical,120,
101,长耳兔,lopunny,M-3,M-B,double,moves,3,三旋击,トリプルアクセル,45.9,ice,physical,20,
101,长耳兔,lopunny,M-3,M-B,double,moves,4,再来一次,アンコール,33.5,normal,status,,
101,长耳兔,lopunny,M-3,M-B,double,moves,5,守住,まもる,30.1,normal,status,,
101,长耳兔,lopunny,M-3,M-B,double,moves,6,急速折返,とんぼがえり,16.7,bug,physical,70,
101,长耳兔,lopunny,M-3,M-B,double,moves,7,终极冲击,ギガインパクト,13.7,normal,physical,150,
101,长耳兔,lopunny,M-3,M-B,double,moves,8,您先请,おさきにどうぞ,13.0,normal,status,,
101,长耳兔,lopunny,M-3,M-B,double,moves,9,冰冻拳,れいとうパンチ,11.4,ice,physical,75,
101,长耳兔,lopunny,M-3,M-B,double,moves,10,音速拳,マッハパンチ,8.3,fighting,physical,40,
101,长耳兔,lopunny,M-3,M-B,double,items,1,长耳兔进化石,ミミロップナイト,96.2,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,2,气势披带,きあいのタスキ,0.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,3,文柚果,オボンのみ,0.5,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,4,讲究围巾,こだわりスカーフ,0.4,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,5,莲蒲果,ヨプのみ,0.4,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,6,白色香草,しろいハーブ,0.3,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,7,心灵香草,メンタルハーブ,0.2,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,8,先制之爪,せんせいのツメ,0.2,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,9,生命宝珠,いのちのたま,0.2,,,,
101,长耳兔,lopunny,M-3,M-B,double,items,10,黑色铁球,くろいてっきゅう,0.1,,,,
101,长耳兔,lopunny,M-3,M-B,double,abilities,1,柔软,じゅうなん,58.8,,,,
101,长耳兔,lopunny,M-3,M-B,double,abilities,2,迷人之躯,メロメロボディ,35.6,,,,
101,长耳兔,lopunny,M-3,M-B,double,abilities,3,笨拙,ぶきよう,5.6,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,1,爽朗,ようき,81.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,2,固执,いじっぱり,15.8,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,3,勇敢,ゆうかん,0.4,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,4,淘气,わんぱく,0.4,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,5,顽皮,やんちゃ,0.4,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,6,慎重,しんちょう,0.3,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,7,悠闲,のんき,0.3,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,8,天真,むじゃき,0.2,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,9,怕寂寞,さみしがり,0.2,,,,
101,长耳兔,lopunny,M-3,M-B,double,natures,10,急躁,せっかち,0.1,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,1,仙子伊布,ニンフィア,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,2,幽尾玄鱼,イダイトウ(オス),,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,3,仆刀将军,ドドゲザン,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,4,奇麒麟,リキキリン,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,5,烈咬陆鲨,ガブリアス,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,6,风妖精,エルフーン,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,7,来悲粗茶,ヤバソチャ,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,8,铝钢桥龙,ブリジュラス,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,9,炽焰咆哮虎,ガオガエン,,,,,
101,长耳兔,lopunny,M-3,M-B,double,partners,10,烈箭鹰,ファイアロー,,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,1,,,48.0,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,2,,,11.1,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,3,,,5.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,4,,,5.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,5,,,5.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,6,,,2.8,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,7,,,1.7,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,8,,,1.1,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,9,,,1.1,,,,
101,长耳兔,lopunny,M-3,M-B,double,spreads,10,,,1.0,,,,
102,超能艳鸵,espathra,M-3,M-B,double,moves,1,守住,まもる,91.5,normal,status,,
102,超能艳鸵,espathra,M-3,M-B,double,moves,2,琉光冲激,ルミナコリジョン,81.2,psychic,special,80,
102,超能艳鸵,espathra,M-3,M-B,double,moves,3,冥想,めいそう,76.7,psychic,status,,
102,超能艳鸵,espathra,M-3,M-B,double,moves,4,接棒,バトンタッチ,76.6,normal,status,,
102,超能艳鸵,espathra,M-3,M-B,double,moves,5,辅助力量,アシストパワー,13.4,psychic,special,20,
102,超能艳鸵,espathra,M-3,M-B,double,moves,6,魔法闪耀,マジカルシャイン,13.2,fairy,special,80,
102,超能艳鸵,espathra,M-3,M-B,double,moves,7,催眠术,さいみんじゅつ,6.1,psychic,status,,
102,超能艳鸵,espathra,M-3,M-B,double,moves,8,特性互换,スキルスワップ,3.6,psychic,status,,
102,超能艳鸵,espathra,M-3,M-B,double,moves,9,暗影球,シャドーボール,3.5,ghost,special,80,
102,超能艳鸵,espathra,M-3,M-B,double,moves,10,精神场地,サイコフィールド,3.2,psychic,status,,
102,超能艳鸵,espathra,M-3,M-B,double,items,1,文柚果,オボンのみ,26.9,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,2,气势披带,きあいのタスキ,21.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,3,心灵香草,メンタルハーブ,15.3,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,4,吃剩的东西,たべのこし,13.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,5,刺耳果,ナモのみ,10.6,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,6,光粉,ひかりのこな,1.8,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,7,生命宝珠,いのちのたま,1.7,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,8,弯曲的汤匙,まがったスプーン,1.5,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,9,白色香草,しろいハーブ,1.3,,,,
102,超能艳鸵,espathra,M-3,M-B,double,items,10,佛柑果,カシブのみ,1.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,abilities,1,加速,かそく,94.5,,,,
102,超能艳鸵,espathra,M-3,M-B,double,abilities,2,跟风,びんじょう,5.1,,,,
102,超能艳鸵,espathra,M-3,M-B,double,abilities,3,察觉,おみとおし,0.4,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,1,胆小,おくびょう,44.6,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,2,大胆,ずぶとい,25.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,3,内敛,ひかえめ,19.6,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,4,温和,おだやか,7.4,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,5,慢吞吞,おっとり,0.9,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,6,冷静,れいせい,0.6,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,7,爽朗,ようき,0.4,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,8,急躁,せっかち,0.4,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,9,自大,なまいき,0.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,natures,10,悠闲,のんき,0.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,1,铝钢桥龙,ブリジュラス,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,2,来悲粗茶,ヤバソチャ,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,3,大狃拉,オオニューラ,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,4,勾魂眼,ヤミラミ,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,5,长毛巨魔,オーロンゲ,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,6,狠辣椒,スコヴィラン,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,7,炽焰咆哮虎,ガオガエン,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,8,蚊香蛙皇,ニョロトノ,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,9,烈咬陆鲨,ガブリアス,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,partners,10,快龙,カイリュー,,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,1,,,11.5,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,2,,,9.2,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,3,,,5.1,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,4,,,2.4,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,5,,,2.1,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,6,,,2.0,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,7,,,2.0,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,8,,,1.9,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,9,,,1.8,,,,
102,超能艳鸵,espathra,M-3,M-B,double,spreads,10,,,1.7,,,,
103,大钢蛇,steelix,M-3,M-B,double,moves,1,重磅冲撞,ヘビーボンバー,80.0,steel,physical,1,
103,大钢蛇,steelix,M-3,M-B,double,moves,2,守住,まもる,60.5,normal,status,,
103,大钢蛇,steelix,M-3,M-B,double,moves,3,广域防守,ワイドガード,53.7,rock,status,,
103,大钢蛇,steelix,M-3,M-B,double,moves,4,十万马力,10まんばりき,49.4,ground,physical,95,
103,大钢蛇,steelix,M-3,M-B,double,moves,5,扑击,ボディプレス,43.7,fighting,physical,80,
103,大钢蛇,steelix,M-3,M-B,double,moves,6,地震,じしん,35.9,ground,physical,100,
103,大钢蛇,steelix,M-3,M-B,double,moves,7,岩崩,いわなだれ,22.8,rock,physical,75,
103,大钢蛇,steelix,M-3,M-B,double,moves,8,铁壁,てっぺき,8.7,steel,status,,
103,大钢蛇,steelix,M-3,M-B,double,moves,9,铁头,アイアンヘッド,6.7,steel,physical,80,
103,大钢蛇,steelix,M-3,M-B,double,moves,10,隐形岩,ステルスロック,6.1,rock,status,,
103,大钢蛇,steelix,M-3,M-B,double,items,1,大钢蛇进化石,ハガネールナイト,70.2,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,2,吃剩的东西,たべのこし,12.3,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,3,先制之爪,せんせいのツメ,3.5,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,4,文柚果,オボンのみ,3.1,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,5,生命宝珠,いのちのたま,2.7,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,6,达人带,たつじんのおび,1.1,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,7,莲蒲果,ヨプのみ,1.1,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,8,气势披带,きあいのタスキ,0.6,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,9,黑色铁球,くろいてっきゅう,0.6,,,,
103,大钢蛇,steelix,M-3,M-B,double,items,10,光粉,ひかりのこな,0.5,,,,
103,大钢蛇,steelix,M-3,M-B,double,abilities,1,结实,がんじょう,78.1,,,,
103,大钢蛇,steelix,M-3,M-B,double,abilities,2,强行,ちからずく,16.4,,,,
103,大钢蛇,steelix,M-3,M-B,double,abilities,3,坚硬脑袋,いしあたま,5.5,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,1,勇敢,ゆうかん,37.7,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,2,固执,いじっぱり,34.7,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,3,悠闲,のんき,7.8,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,4,淘气,わんぱく,7.6,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,5,慎重,しんちょう,5.0,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,6,自大,なまいき,4.8,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,7,顽皮,やんちゃ,0.7,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,8,大胆,ずぶとい,0.3,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,9,冷静,れいせい,0.3,,,,
103,大钢蛇,steelix,M-3,M-B,double,natures,10,爽朗,ようき,0.3,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,1,班基拉斯,バンギラス,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,2,来悲粗茶,ヤバソチャ,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,3,奇麒麟,リキキリン,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,4,大狃拉,オオニューラ,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,5,炽焰咆哮虎,ガオガエン,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,6,清洗洛托姆,ウォッシュロトム,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,7,风妖精,エルフーン,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,8,烈箭鹰,ファイアロー,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,9,仙子伊布,ニンフィア,,,,,
103,大钢蛇,steelix,M-3,M-B,double,partners,10,喷火龙,リザードン,,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,1,,,22.5,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,2,,,14.9,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,3,,,10.7,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,4,,,4.6,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,5,,,4.2,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,6,,,3.8,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,7,,,3.1,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,8,,,2.5,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,9,,,2.0,,,,
103,大钢蛇,steelix,M-3,M-B,double,spreads,10,,,1.7,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,1,十万伏特,10まんボルト,56.3,electric,special,90,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,2,守住,まもる,43.4,normal,status,,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,3,巨声,ハイパーボイス,36.3,normal,special,90,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,4,伏特替换,ボルトチェンジ,32.8,electric,special,70,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,5,打草结,くさむすび,27.1,grass,special,1,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,6,断尾,しっぽきり,23.4,normal,status,,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,7,放电,ほうでん,21.6,electric,special,80,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,8,气象球,ウェザーボール,17.1,normal,special,50,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,9,电网,エレキネット,17.0,electric,special,55,
104,光电伞蜥,heliolisk,M-3,M-B,double,moves,10,交换场地,サイドチェンジ,15.3,psychic,status,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,1,讲究围巾,こだわりスカーフ,32.6,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,2,气势披带,きあいのタスキ,22.1,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,3,生命宝珠,いのちのたま,13.8,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,4,磁铁,じしゃく,7.4,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,5,文柚果,オボンのみ,6.2,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,6,达人带,たつじんのおび,3.7,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,7,吃剩的东西,たべのこし,2.6,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,8,腰木果,シュカのみ,2.3,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,9,博识眼镜,ものしりメガネ,1.8,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,items,10,光粉,ひかりのこな,1.3,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,abilities,1,干燥皮肤,かんそうはだ,74.0,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,abilities,2,太阳之力,サンパワー,22.5,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,abilities,3,沙隐,すなかくれ,3.5,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,1,胆小,おくびょう,64.3,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,2,内敛,ひかえめ,30.5,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,3,冷静,れいせい,1.2,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,4,大胆,ずぶとい,0.9,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,5,慢吞吞,おっとり,0.8,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,6,急躁,せっかち,0.7,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,7,温和,おだやか,0.7,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,8,怕寂寞,さみしがり,0.2,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,9,顽皮,やんちゃ,0.2,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,natures,10,悠闲,のんき,0.1,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,1,风妖精,エルフーン,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,2,蜥蜴王,ジュカイン,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,3,大嘴鸥,ペリッパー,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,4,来悲粗茶,ヤバソチャ,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,5,烈咬陆鲨,ガブリアス,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,6,喷火龙,リザードン,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,7,巨沼怪,ラグラージ,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,8,大狃拉,オオニューラ,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,9,幽尾玄鱼,イダイトウ(オス),,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,partners,10,雷丘,ライチュウ,,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,1,,,49.2,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,2,,,11.5,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,3,,,7.4,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,4,,,3.2,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,5,,,1.7,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,6,,,1.1,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,7,,,1.0,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,8,,,1.0,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,9,,,0.7,,,,
104,光电伞蜥,heliolisk,M-3,M-B,double,spreads,10,,,0.7,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,1,抛物面充电,パラボラチャージ,93.8,electric,special,65,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,2,守住,まもる,73.1,normal,status,,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,3,浸水,みずびたし,68.3,water,status,,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,4,十万伏特,10まんボルト,37.2,electric,special,90,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,5,伏特替换,ボルトチェンジ,15.9,electric,special,70,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,6,浊流,だくりゅう,15.3,water,special,90,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,7,偷懒,なまける,13.3,normal,status,,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,8,剧毒,どくどく,11.4,poison,status,,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,9,酸液炸弹,アシッドボム,10.0,poison,special,40,
105,电肚蛙,bellibolt,M-3,M-B,double,moves,10,气象球,ウェザーボール,7.7,normal,special,50,
105,电肚蛙,bellibolt,M-3,M-B,double,items,1,吃剩的东西,たべのこし,27.8,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,2,磁铁,じしゃく,25.8,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,3,文柚果,オボンのみ,17.2,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,4,生命宝珠,いのちのたま,6.5,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,5,腰木果,シュカのみ,5.9,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,6,大根茎,おおきなねっこ,4.9,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,7,节拍器,メトロノーム,3.4,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,8,贝壳之铃,かいがらのすず,2.4,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,9,先制之爪,せんせいのツメ,2.1,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,items,10,光粉,ひかりのこな,0.8,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,abilities,1,电力转换,でんきにかえる,97.6,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,abilities,2,静电,せいでんき,1.7,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,abilities,3,湿气,しめりけ,0.7,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,1,内敛,ひかえめ,38.8,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,2,冷静,れいせい,30.5,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,3,大胆,ずぶとい,11.2,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,4,温和,おだやか,9.4,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,5,悠闲,のんき,5.0,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,6,自大,なまいき,2.5,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,7,胆小,おくびょう,1.6,,,,
105,电肚蛙,bellibolt,M-3,M-B,double,natures,8,慢吞吞,おっとり,0.5,,,,
